customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2235-EZAIK,False,False,True,False,72,True,True,True,True,True,True,True,False,False,79.2,5401.9,False,False,False,False,True,True,False,False
3847-BAERP,False,False,False,False,10,True,False,False,False,False,False,False,False,True,20.9,247.0,False,False,True,False,False,False,False,True
1196-AMORA,True,False,False,False,7,True,True,False,False,False,False,False,False,False,73.6,520.0,True,True,False,False,False,False,True,False
4282-YMKNA,False,False,False,False,9,True,True,False,False,False,False,False,False,True,74.75,706.6,True,True,False,False,False,False,True,False
1453-RZFON,False,False,False,True,1,True,False,True,False,False,False,False,False,False,49.9,49.9,False,False,False,False,False,False,False,True
8263-OKETD,False,False,False,False,20,True,True,False,True,False,True,False,True,True,68.9,1370.35,False,False,False,False,False,True,False,False
0670-KDOMA,False,False,False,False,1,True,False,False,False,False,False,False,False,True,20.25,20.25,False,False,True,False,False,False,False,True
2476-YGEFM,False,False,False,False,29,True,True,False,False,False,False,False,False,True,76.0,2215.25,False,True,False,False,False,True,False,False
8687-BAFGU,True,False,False,False,1,True,False,False,False,False,True,False,False,False,74.0,74.0,False,True,False,False,False,False,True,False
0641-EVBOJ,True,False,False,False,3,True,False,True,False,False,True,False,False,True,82.3,214.4,False,True,False,False,False,False,False,True
0829-XXPLX,False,False,False,False,20,True,False,True,False,True,False,True,False,True,89.4,1871.15,False,True,False,False,False,False,False,False
9974-JFBHQ,True,False,False,True,64,True,False,False,True,False,True,True,True,True,99.15,6171.2,False,True,False,False,False,True,False,False
5356-RHIPP,True,False,False,False,1,True,False,False,False,False,False,False,False,True,20.2,20.2,True,False,True,False,False,False,False,True
6624-JDRDS,False,False,False,False,6,False,False,True,False,False,False,False,False,False,29.45,161.45,False,False,False,False,False,False,False,False
0608-JDVEC,True,False,True,False,50,True,False,False,False,False,False,False,False,False,19.8,1013.2,False,False,True,False,True,False,True,False
9780-FKVVF,True,False,False,False,6,True,False,True,False,False,False,False,True,True,59.15,336.7,False,False,False,False,False,False,False,False
1919-RTPQD,True,False,True,True,7,True,False,False,False,False,False,False,False,False,44.75,333.65,False,False,False,False,False,False,True,False
5214-NLTIT,True,False,True,True,72,True,True,False,False,True,False,False,True,True,90.8,6511.8,False,True,False,False,True,True,False,False
3345-PBBFH,True,False,True,False,8,True,False,False,True,False,False,False,False,True,49.55,393.45,False,False,False,False,False,False,False,False
5055-BRMNE,False,False,True,True,67,True,True,True,False,False,True,True,True,False,106.7,7009.5,False,True,False,False,True,True,False,False
9189-JWSHV,False,True,True,False,24,True,True,False,False,False,False,True,True,True,93.55,2264.05,True,True,False,False,False,False,True,False
2190-PHBHR,False,False,True,False,72,True,True,True,True,False,False,False,True,True,94.45,6921.7,False,True,False,False,True,True,False,False
2650-GYRYL,True,False,True,True,33,True,False,False,False,False,False,False,False,True,19.45,600.25,False,False,True,True,False,False,False,False
0746-JTRFU,True,False,False,False,2,False,False,False,False,False,False,False,False,True,25.05,56.35,True,False,False,False,False,False,True,False
5208-FVQKB,True,False,True,False,70,True,False,True,True,False,True,False,True,False,67.95,4664.15,False,False,False,False,True,False,False,True
7184-LRUUR,False,False,False,False,22,True,False,False,True,True,False,True,False,False,65.25,1441.8,False,False,False,True,False,False,False,False
6627-CFOSN,False,False,False,False,59,True,True,True,True,True,False,False,True,True,99.45,5623.7,False,True,False,False,False,False,False,False
3982-JGSFD,True,False,False,False,36,True,False,False,False,False,False,False,False,True,20.35,695.85,False,False,True,True,False,True,False,False
1574-DYCWE,False,False,True,True,51,True,False,False,False,False,False,False,False,False,19.95,1028.75,False,False,True,False,True,False,False,True
7247-XOZPB,True,False,True,False,53,True,True,True,False,True,True,True,False,False,77.4,4155.95,False,False,False,True,False,False,False,False
2466-FCCPT,False,False,True,True,20,True,False,False,False,False,False,False,False,False,19.7,395.6,False,False,True,True,False,False,False,False
6211-WWLTF,True,False,True,False,63,True,False,True,False,True,False,True,True,False,99.7,6330.4,False,True,False,False,True,True,False,False
4826-TZEVA,False,False,False,False,40,True,False,False,True,False,False,False,False,False,74.8,2971.7,False,True,False,False,False,True,False,False
6016-NXBNJ,True,False,False,False,35,True,False,False,False,False,False,False,False,True,19.15,638.0,False,False,True,True,False,False,False,True
9138-EFSMO,True,False,True,True,26,True,False,False,False,False,False,False,True,False,78.95,2034.25,False,True,False,True,False,False,False,False
0576-WNXXC,True,True,True,False,27,True,True,False,True,True,False,False,True,True,95.55,2510.2,True,True,False,False,False,False,True,False
4632-XJMEX,True,False,False,True,53,True,False,True,True,False,True,False,False,False,62.85,3419.5,False,False,False,True,False,True,False,False
8910-LEDAG,True,True,True,False,34,True,False,False,False,False,False,False,False,False,71.55,2427.35,False,True,False,False,False,True,False,False
3452-GWUIN,False,True,True,False,19,True,True,False,False,False,False,True,True,True,94.95,1760.25,False,True,False,False,False,False,True,False
2716-GFZOR,True,False,True,False,43,True,False,True,True,True,False,False,False,True,86.1,3551.65,False,True,False,False,False,True,False,False
3724-UCSHY,True,False,True,True,6,True,False,False,False,False,False,False,False,False,19.55,122.9,False,False,True,False,False,False,False,True
8626-XHBIE,True,False,False,True,56,True,True,False,False,False,False,False,False,True,24.8,1424.2,False,False,True,False,True,False,False,True
4628-CTTLA,True,False,False,False,57,False,False,False,True,False,False,True,False,True,39.3,2111.45,True,False,False,False,False,False,True,False
3192-LNKRK,True,False,True,True,34,True,False,False,False,True,False,True,False,True,84.05,2909.95,False,True,False,False,False,False,False,True
4439-YRNVD,False,False,False,False,10,False,False,False,True,False,True,False,False,False,36.25,374.0,False,False,False,False,False,False,True,False
2876-VBBBL,False,False,False,False,1,True,False,False,False,False,False,False,False,True,20.25,20.25,True,False,True,False,False,False,False,True
6834-NXDCA,False,False,False,False,13,False,False,False,False,False,False,False,False,True,23.9,300.8,True,False,False,False,False,False,True,False
2208-UGTGR,True,False,False,False,56,True,True,False,True,False,False,True,True,False,98.6,5581.05,False,True,False,False,False,False,True,False
3005-TYFRD,False,False,True,False,55,True,True,False,True,True,False,True,True,True,103.65,5676.65,False,True,False,False,False,True,False,False
8670-MEFCP,False,False,True,True,36,True,True,True,True,True,True,True,True,True,92.9,3379.25,False,False,False,False,True,True,False,False
3079-BCHLN,True,False,True,False,47,True,False,False,False,False,False,False,False,False,19.9,942.95,False,False,True,True,False,False,False,False
7777-UNYHB,False,False,True,True,12,True,False,False,False,False,False,False,False,True,20.1,232.4,False,False,True,False,False,True,False,False
5597-GLBUC,False,False,False,False,1,True,False,False,False,True,False,True,False,True,85.45,85.45,True,True,False,False,False,False,True,False
7278-CKDNC,True,True,False,False,24,True,True,False,True,False,False,False,False,True,80.5,2088.45,False,True,False,False,False,False,True,False
2748-MYRVK,False,False,False,False,63,True,True,False,True,False,False,True,True,False,99.9,6137.0,True,True,False,True,False,False,False,False
8450-UYIBU,False,True,False,False,35,False,False,False,False,True,False,True,False,True,39.85,1434.6,False,False,False,False,False,False,True,False
2969-VAPYH,False,False,False,False,67,True,False,True,True,False,True,False,False,False,60.5,3870.0,False,False,False,True,False,True,False,False
4822-YCXMX,True,False,False,False,25,True,True,False,False,False,False,False,True,True,84.8,2043.45,True,True,False,False,False,False,True,False
7181-OQCUT,True,False,False,False,21,True,True,True,False,True,False,True,True,False,103.85,2215.0,False,True,False,False,False,False,False,True
8474-UMLNT,False,False,False,False,13,True,False,True,True,False,True,False,True,False,67.8,842.25,False,False,False,False,False,False,False,False
9821-POOTN,True,False,True,False,35,True,True,False,False,False,False,False,False,True,75.2,2576.2,True,True,False,False,False,False,True,False
3836-FZSDJ,True,True,True,False,71,True,True,False,False,False,False,False,False,False,24.85,1901.0,False,False,True,False,True,False,False,False
9142-XMYJH,False,False,False,False,29,True,False,False,False,False,False,False,False,False,19.35,601.6,False,False,True,False,False,True,False,False
6559-ILWKJ,True,False,True,False,71,False,False,False,True,False,False,True,True,False,49.35,3515.25,True,False,False,False,True,False,True,False
0187-QSXOE,True,True,True,False,7,True,False,False,False,False,False,True,True,True,89.0,605.45,False,True,False,False,False,False,True,False
7733-UDMTP,False,True,False,False,57,False,False,False,True,True,False,True,True,True,55.0,3094.05,False,False,False,False,False,False,True,False
2649-HWLYB,True,False,True,False,65,True,True,True,False,True,True,False,True,False,76.15,4929.55,False,False,False,False,True,False,False,False
5214-CHIWJ,True,False,False,False,27,True,False,False,False,False,False,False,False,False,20.3,595.05,False,False,True,True,False,False,False,True
4229-CZMLL,True,False,False,False,6,True,True,False,False,False,False,False,False,True,74.9,469.8,True,True,False,False,False,False,True,False
6904-JLBGY,False,True,False,False,72,True,True,True,True,True,True,True,True,True,117.35,8436.25,False,True,False,False,True,True,False,False
2465-BLLEU,True,False,False,False,1,True,False,False,False,False,False,False,False,True,19.75,19.75,False,False,True,False,False,False,False,True
1685-VAYJF,True,False,False,False,11,True,False,False,False,False,False,False,False,False,45.2,492.0,False,False,False,False,False,True,False,False
8874-EJNSR,True,False,True,True,39,True,True,False,False,False,False,False,False,False,25.2,987.95,False,False,True,False,True,False,False,True
6917-YACBP,False,True,False,False,59,True,True,True,True,True,False,False,False,True,89.75,5496.9,False,True,False,False,False,False,True,False
5049-MUBWG,True,False,False,False,26,True,False,True,False,False,True,True,True,False,75.0,1908.35,False,False,False,True,False,False,False,False
4223-WOZCM,True,True,False,False,2,True,False,False,False,True,False,False,False,False,49.95,107.1,False,False,False,False,False,False,False,True
0769-MURVM,False,False,True,True,72,False,False,True,True,True,True,True,True,False,65.7,4575.35,False,False,False,False,True,False,False,False
9253-VIFJQ,True,False,True,False,65,True,True,True,True,True,False,False,False,False,67.05,4309.55,False,False,False,True,False,True,False,False
7030-FZTFM,True,False,True,True,72,True,True,False,True,True,True,True,True,False,110.9,7922.75,False,True,False,False,True,True,False,False
9741-YLNTD,True,False,False,False,6,True,True,False,False,False,True,False,True,True,87.95,522.35,False,True,False,False,False,False,False,False
5917-RYRMG,True,True,False,False,32,True,False,False,False,False,False,False,False,False,19.8,587.7,False,False,True,True,False,True,False,False
5120-ZBLAI,False,False,True,False,50,True,True,False,False,True,False,True,True,False,75.7,3876.2,False,False,False,True,False,False,False,False
1194-BHJYC,True,False,True,False,61,False,False,True,False,True,True,True,True,True,62.15,3778.85,False,False,False,False,True,False,False,True
3663-MITLP,False,False,False,False,15,True,False,False,True,True,False,True,True,True,101.25,1457.25,True,True,False,False,False,False,True,False
0906-QVPMS,True,False,True,False,72,True,True,True,True,True,True,True,True,False,115.15,8349.45,False,True,False,False,True,False,False,False
9025-ZRPVR,True,False,False,False,9,True,False,False,False,False,False,False,False,True,18.95,185.6,True,False,True,False,False,False,False,True
1905-OEILC,False,False,False,False,1,True,False,False,False,False,False,False,False,False,19.5,19.5,False,False,True,False,False,False,False,True
7858-GTZSP,False,False,False,False,12,True,True,False,False,False,False,False,True,True,86.55,1066.9,False,True,False,False,False,False,True,False
3285-UCQVC,False,False,False,False,37,False,False,False,False,False,True,False,False,False,28.6,973.55,True,False,False,False,False,True,False,False
6248-BSHKG,True,False,True,True,61,True,False,False,False,False,False,False,False,False,20.4,1226.45,False,False,True,True,False,False,False,True
4685-TFLLS,True,False,True,True,18,True,False,False,False,False,False,False,False,False,19.8,342.3,False,False,True,True,False,False,False,False
3470-BTGQO,True,False,False,True,21,True,False,False,False,False,False,False,False,False,45.65,985.05,False,False,False,False,False,False,False,True
1209-VFFOC,True,False,True,True,68,False,False,True,True,True,True,False,True,True,56.4,3948.45,False,False,False,False,True,False,False,True
8224-DWCKX,True,True,False,False,12,True,True,False,False,False,False,False,False,True,73.3,828.05,False,True,False,False,False,True,False,False
5482-PLVPE,False,True,False,False,2,False,False,False,False,False,False,False,False,False,24.35,41.85,True,False,False,False,False,False,True,False
4553-DVPZG,False,False,True,False,62,True,True,False,False,True,False,True,True,True,101.35,6164.7,False,True,False,False,False,False,True,False
4902-OHLSK,False,True,False,False,29,True,True,False,False,False,True,True,True,False,98.65,2862.75,True,True,False,False,False,False,True,False
6917-IAYHD,True,False,False,True,1,False,False,False,True,False,True,False,False,False,33.6,33.6,False,False,False,False,False,False,False,True
0495-ZBNGW,True,True,True,False,5,True,True,False,False,True,False,False,False,True,79.9,343.95,True,True,False,False,False,False,False,False
8620-RJPZN,False,False,False,False,1,True,False,False,False,False,False,False,False,False,20.7,20.7,False,False,True,False,False,False,True,False
7572-KPVKK,True,False,False,True,62,True,True,False,False,True,True,True,True,True,104.05,6590.5,False,True,False,False,True,False,True,False
2642-MAWLJ,False,False,True,True,36,True,False,False,False,False,False,False,False,False,20.25,717.95,False,False,True,False,True,False,False,False
2357-COQEK,False,True,False,False,28,True,True,False,False,True,True,True,True,True,103.3,2890.65,True,True,False,False,False,False,True,False
7103-ZGVNT,False,False,True,True,69,True,True,True,True,False,True,True,False,False,73.7,4885.85,False,False,False,True,False,True,False,False
3737-GCSPV,False,False,True,False,11,True,True,True,False,False,True,True,False,True,96.2,1222.05,True,True,False,False,False,True,False,False
2027-WKXMW,False,False,True,False,63,True,True,False,True,True,True,True,True,True,108.75,6871.7,False,True,False,False,False,False,True,False
7137-NAXML,True,False,False,False,23,True,False,False,False,False,False,False,False,False,20.15,405.6,False,False,True,True,False,False,False,False
2428-ZMCTB,True,False,False,False,10,True,False,False,False,False,False,False,False,False,19.75,208.25,False,False,True,False,False,True,False,False
2961-VNFKL,False,False,True,False,71,True,True,False,False,False,False,False,False,True,25.95,1801.9,False,False,True,False,True,True,False,False
1768-HNVGJ,False,True,False,False,45,True,True,True,False,False,True,False,True,True,70.05,3062.45,False,False,False,False,False,False,True,False
6963-KQYQB,False,False,True,True,70,True,True,False,False,False,False,False,False,False,24.05,1764.75,False,False,True,False,True,False,False,True
5934-RMPOV,False,False,False,True,22,True,True,False,False,False,False,False,True,True,84.75,1816.75,False,True,False,False,False,False,True,False
1207-BLKSA,False,False,True,True,52,True,True,False,False,False,False,False,False,False,23.05,1255.1,False,False,True,False,True,False,False,True
4088-YLDSU,True,False,True,False,55,True,True,False,False,True,True,True,True,True,104.15,5743.05,True,True,False,True,False,False,True,False
8316-BBQAY,False,False,False,False,65,False,False,True,False,True,True,True,True,False,59.95,3921.1,False,False,False,False,True,True,False,False
1166-PQLGG,False,False,True,True,72,True,False,False,False,False,False,False,False,False,19.55,1463.45,False,False,True,False,True,False,False,False
3146-JTQHR,True,False,True,False,10,True,False,False,False,False,False,False,False,False,19.6,189.45,False,False,True,True,False,False,False,False
4291-YZODP,False,False,False,True,7,True,False,False,False,False,False,False,False,False,20.05,96.8,False,False,True,True,False,False,False,True
4395-PZMSN,True,True,False,False,5,True,False,False,True,False,False,False,True,True,85.55,408.5,False,True,False,False,False,False,True,False
6427-FEFIG,False,False,True,True,24,True,True,True,False,True,False,True,True,False,78.6,1846.65,False,False,False,False,True,True,False,False
0017-IUDMW,False,False,True,True,72,True,True,True,True,True,True,True,True,True,116.8,8456.75,False,True,False,False,True,True,False,False
8706-HRADD,True,False,False,False,21,False,False,True,False,False,True,True,False,True,43.55,1011.5,False,False,False,False,False,False,False,True
9955-QOPOY,True,False,True,False,69,False,False,False,True,True,True,True,True,True,60.8,4263.4,False,False,False,True,False,True,False,False
4385-ZKVNW,True,False,True,True,44,True,False,False,True,False,True,False,False,True,54.9,2549.1,False,False,False,False,False,False,False,False
5446-DKWYW,False,True,True,True,61,True,True,False,False,True,False,True,False,True,65.2,3965.05,False,False,False,True,False,False,True,False
2034-CGRHZ,True,True,False,False,24,True,True,False,True,True,False,True,True,True,102.95,2496.7,True,True,False,False,False,True,False,False
5797-APWZC,False,False,False,False,1,True,False,False,False,False,False,True,True,False,90.6,90.6,True,True,False,False,False,False,True,False
3683-QKIUE,False,False,False,False,6,True,False,False,False,False,True,False,False,True,50.8,288.05,True,False,False,False,False,False,False,False
4228-ZGYUW,True,False,False,False,4,True,True,False,True,False,False,False,True,True,90.05,368.1,True,True,False,False,False,False,True,False
9031-ZVQPT,True,False,True,False,72,True,True,False,True,True,True,True,True,True,108.2,7840.6,False,True,False,False,True,False,True,False
2990-IAJSV,True,False,False,False,72,True,True,True,True,True,True,True,True,False,92.0,6632.75,False,False,False,False,True,False,False,False
8107-KNCIM,True,True,True,False,14,True,True,False,False,False,False,False,False,True,75.1,1013.35,False,True,False,False,False,False,True,False
9027-YFHQJ,True,False,False,False,7,True,True,False,False,False,False,False,False,True,25.05,152.95,False,False,True,False,False,False,False,False
5176-LDKUH,False,False,False,False,48,True,False,False,True,False,False,False,False,False,75.15,3772.65,False,True,False,True,False,False,True,False
4644-OBGFZ,True,False,True,True,55,True,False,False,False,False,False,False,False,False,19.5,1026.35,False,False,True,True,False,False,False,True
7926-IJOOU,True,False,False,False,1,True,False,False,False,False,False,False,False,False,19.3,19.3,False,False,True,False,False,True,False,False
6480-YAGIY,True,False,False,False,45,True,False,True,True,True,True,True,True,False,112.2,5031.85,False,True,False,True,False,True,False,False
4029-HPFVY,True,False,False,False,3,True,False,False,False,False,False,False,False,True,70.3,220.4,False,True,False,False,False,False,False,True
7602-DBTOU,False,False,True,False,71,True,False,False,False,False,False,False,False,False,19.6,1416.5,False,False,True,False,True,False,False,True
5345-BMKWB,True,False,True,False,8,True,False,False,False,False,False,False,False,False,20.25,158.35,False,False,True,False,False,False,False,True
3519-ZKXGG,False,False,True,False,3,True,True,False,False,False,False,False,False,True,75.85,256.6,True,True,False,False,False,False,True,False
5457-COLHT,True,False,True,True,69,True,False,True,True,False,True,True,True,False,80.65,5542.55,False,False,False,False,True,False,False,False
6416-TVAIH,True,False,True,True,1,True,False,False,False,False,False,False,False,True,68.5,68.5,True,True,False,False,False,False,True,False
5451-YHYPW,False,True,True,False,72,True,True,True,True,True,True,True,True,True,115.75,8443.7,False,True,False,False,True,True,False,False
5108-ADXWO,True,False,False,False,11,True,False,True,False,False,False,False,False,True,73.5,791.75,True,True,False,False,False,False,True,False
7998-WNZEM,True,False,False,False,71,True,True,True,True,True,True,False,True,False,80.6,5708.2,False,False,False,False,True,False,False,False
3066-RRJIO,False,False,False,False,1,True,False,False,False,False,False,False,False,True,69.95,69.95,True,True,False,False,False,False,False,True
4664-NJCMS,False,False,True,False,33,False,False,True,False,True,True,True,True,False,59.55,2016.3,False,False,False,False,True,False,False,False
0307-BCOPK,False,False,False,False,16,True,False,False,False,False,False,False,False,False,19.05,326.65,False,False,True,True,False,False,False,True
7629-WFGLW,False,True,True,False,56,True,True,True,True,True,True,False,False,False,95.65,5471.75,False,True,False,True,False,False,True,False
2542-HYGIQ,False,False,False,False,1,True,False,False,False,False,False,False,False,False,19.95,19.95,False,False,True,False,False,True,False,False
6715-OFDBP,True,False,False,False,5,True,False,False,False,True,False,True,True,True,70.05,346.4,True,False,False,False,False,False,True,False
5016-LIPDW,True,False,True,True,57,True,False,False,False,False,False,False,False,False,19.4,1061.6,False,False,True,True,False,False,False,True
6481-LXPWL,True,False,True,True,56,False,False,False,True,True,False,False,False,True,36.1,1971.5,False,False,False,True,False,True,False,False
1567-DSCIC,True,False,False,False,8,True,True,False,True,True,False,True,False,True,94.0,773.65,True,True,False,False,False,False,True,False
2150-UWTFY,False,False,True,True,22,True,False,True,True,True,False,False,False,False,61.15,1422.05,True,False,False,False,False,False,False,True
6124-ACRHJ,False,False,False,False,1,True,False,False,False,False,False,False,False,False,19.75,19.75,False,False,True,False,False,False,False,True
9362-MWODR,False,False,False,True,40,True,False,True,False,False,True,True,False,True,64.1,2460.35,False,False,False,False,False,True,False,False
9975-GPKZU,True,False,True,True,46,True,False,False,False,False,False,False,False,False,19.75,856.5,False,False,True,False,True,True,False,False
9625-RZFUK,True,False,True,True,63,True,False,False,False,False,False,False,False,False,19.7,1275.85,False,False,True,False,True,False,False,True
5153-LXKDT,True,False,True,True,68,True,True,True,True,True,False,True,True,True,110.2,7467.5,False,True,False,False,True,False,True,False
5161-UBZXI,True,False,True,True,69,True,False,True,True,False,True,True,True,True,106.35,7261.75,False,True,False,False,True,True,False,False
1020-JPQOW,False,False,True,False,56,True,True,False,True,True,True,False,False,False,90.55,5116.6,False,True,False,False,False,False,True,False
7919-ZODZZ,False,False,True,True,10,True,False,False,True,True,False,False,True,True,65.9,660.05,False,False,False,True,False,False,False,True
0565-JUPYD,True,False,False,False,63,True,True,True,True,True,True,True,False,False,104.5,6590.8,False,True,False,True,False,True,False,False
6867-ACCZI,False,False,True,True,24,False,False,True,True,True,True,False,True,True,52.5,1208.15,False,False,False,False,True,False,False,True
5939-XAIXZ,False,False,False,False,19,True,True,False,False,True,False,False,False,True,56.1,1033.9,False,False,False,False,False,False,False,True
9054-FOWNV,True,False,True,True,22,True,True,False,False,True,False,True,False,True,88.75,1885.15,False,True,False,False,False,False,True,False
2683-BPJSO,True,False,True,False,29,True,True,True,True,False,False,False,False,True,84.45,2467.1,True,True,False,False,False,False,True,False
2157-MXBJS,True,False,True,False,13,True,True,False,False,True,False,True,True,True,75.3,989.45,True,False,False,True,False,False,False,True
8207-VVMYB,False,False,True,False,70,True,True,False,False,False,False,False,False,True,26.0,2006.95,False,False,True,False,True,False,False,False
9732-EQMWY,False,False,True,False,49,True,False,False,True,True,False,True,True,False,99.4,5025.0,False,True,False,False,False,False,True,False
9360-AHGNL,False,True,True,False,43,True,True,True,False,True,True,True,True,True,109.55,4830.25,True,True,False,True,False,False,False,True
1087-UDSIH,False,False,False,False,3,True,False,False,False,False,False,False,False,True,19.6,59.75,True,False,True,False,False,False,False,True
5269-NRGDP,True,False,True,True,42,True,False,False,False,True,True,True,True,False,73.15,3088.25,False,False,False,True,False,False,True,False
6195-MELTI,True,False,False,False,57,True,False,False,True,False,True,False,False,True,54.65,3134.7,False,False,False,True,False,False,False,True
5485-WUYWF,True,True,False,False,2,True,False,True,False,True,False,True,False,False,66.4,94.55,True,False,False,False,False,False,False,False
2121-JAFOM,False,False,True,False,72,True,True,True,True,True,True,True,True,True,115.55,8312.4,False,True,False,False,True,True,False,False
8818-DOPVL,False,True,False,False,46,True,True,False,True,True,False,True,True,True,104.45,4863.85,False,True,False,False,False,False,True,False
2632-UCGVD,True,True,True,False,66,True,True,False,False,False,True,True,True,True,100.05,6871.9,True,True,False,False,False,True,False,False
5445-PZWGX,True,False,False,False,62,True,True,True,True,False,True,False,True,False,102.0,6529.25,True,True,False,True,False,False,True,False
1227-UDMZR,False,False,True,False,72,True,True,True,True,True,True,True,True,True,91.15,6637.9,False,False,False,False,True,False,False,False
5198-HQAEN,True,False,True,True,35,True,False,False,True,False,True,True,False,True,89.7,3165.6,False,True,False,True,False,False,True,False
9170-CCKOU,True,False,True,False,17,True,True,True,True,True,False,False,False,False,90.2,1454.15,True,True,False,False,False,True,False,False
2167-FQSTQ,False,False,True,False,72,True,True,True,True,True,True,True,True,True,92.4,6786.1,False,False,False,False,True,False,True,False
2819-GWENI,False,False,True,True,28,True,False,False,False,False,False,False,False,False,19.9,543.0,False,False,True,True,False,False,False,True
1043-YCUTE,True,False,True,False,56,True,True,False,False,False,False,False,False,True,25.15,1327.15,True,False,True,False,True,True,False,False
3814-MLAXC,False,False,False,False,31,True,True,False,False,False,True,False,False,True,79.85,2404.15,True,True,False,False,False,True,False,False
3572-UUHRS,True,False,False,False,45,True,False,False,False,False,False,False,False,False,18.85,867.3,False,False,True,True,False,False,False,False
2692-PFYTJ,False,False,False,False,1,True,True,False,False,False,False,False,False,True,25.75,25.75,False,False,True,False,False,False,False,True
1226-UDFZR,False,False,False,False,2,True,False,False,True,False,False,False,False,True,49.6,114.7,True,False,False,False,False,False,False,True
5955-EPOAZ,False,False,False,False,6,True,False,False,False,False,False,False,False,True,20.95,109.5,False,False,True,False,False,False,False,True
6821-JPCDC,False,False,True,False,48,True,False,False,True,True,False,True,True,True,97.05,4692.95,False,True,False,True,False,False,True,False
8815-LMFLX,True,False,True,True,25,True,True,False,False,False,False,False,False,True,25.4,546.85,False,False,True,False,False,False,False,False
9135-HSWOC,True,False,True,True,64,True,False,False,False,False,False,False,False,True,19.7,1274.05,False,False,True,False,True,False,False,False
8582-KRHPJ,True,False,False,False,50,False,False,True,True,False,False,False,False,True,35.0,1782.4,False,False,False,False,False,False,False,True
5811-IWXYM,False,False,True,True,52,True,True,False,False,True,False,True,True,False,101.25,5301.1,False,True,False,True,False,False,False,False
7044-YAACC,True,True,True,False,4,True,False,False,False,False,False,False,False,True,70.2,280.35,False,True,False,False,False,False,True,False
8189-XRIKE,False,True,False,False,32,True,False,False,False,False,False,True,True,False,90.95,2897.95,False,True,False,False,False,False,True,False
1506-YJTYT,True,False,True,True,45,True,True,True,True,False,True,True,False,False,73.85,3371.0,False,False,False,False,True,True,False,False
4123-DVHPH,True,False,True,False,9,True,True,True,False,False,False,False,True,True,88.05,801.3,False,True,False,False,False,False,True,False
6425-YQLLO,False,True,True,False,66,True,True,False,False,True,True,True,True,True,105.95,6975.25,True,True,False,True,False,True,False,False
5442-UTCVD,True,False,False,True,3,True,True,False,False,True,False,False,True,False,91.85,257.05,True,True,False,False,False,False,True,False
2228-BZDEE,False,False,False,False,54,True,False,False,False,False,False,False,False,False,20.1,1079.45,False,False,True,False,True,False,False,True
7734-DBOAI,False,False,True,True,1,False,False,False,False,False,True,True,False,False,40.1,40.1,True,False,False,False,False,False,True,False
2789-CZANW,False,False,True,True,64,True,True,True,True,False,True,True,True,False,110.3,6997.3,False,True,False,False,True,False,False,False
2091-RFFBA,False,True,False,False,31,True,True,False,False,False,False,False,False,True,73.9,2217.15,True,True,False,False,False,False,True,False
2114-MGINA,False,False,False,False,14,True,False,False,False,False,False,True,True,True,89.8,1129.1,True,True,False,False,False,False,False,True
7596-LDUXP,False,False,False,False,12,True,False,True,False,False,False,True,False,True,85.15,979.05,False,True,False,True,False,True,False,False
3740-RLMVT,True,True,True,False,67,True,False,True,True,False,True,False,False,True,60.95,4119.4,False,False,False,True,False,False,False,False
4489-SNOJF,False,False,True,True,35,True,True,True,False,True,True,True,False,False,72.25,2568.55,True,False,False,False,False,False,True,False
2192-OZITF,False,False,False,False,45,True,True,True,False,False,True,False,True,False,73.55,3349.1,False,False,False,False,True,False,False,True
5651-CPDND,True,False,False,False,10,True,False,False,False,False,False,False,False,False,46.0,492.1,False,False,False,False,False,False,False,True
2186-QZEYA,False,True,False,False,29,True,True,True,True,False,False,False,False,True,58.55,1718.95,False,False,False,False,False,False,False,False
1131-ALZWV,False,False,False,False,24,True,True,False,False,False,False,False,False,False,24.6,605.25,False,False,True,True,False,False,False,False
7729-XBTWX,True,False,True,True,66,True,False,False,False,False,False,False,False,True,19.75,1344.5,False,False,True,False,True,False,False,True
9134-WYRVP,True,False,False,False,51,True,False,True,False,False,False,True,False,False,86.35,4267.15,False,True,False,True,False,False,False,True
3284-SVCRO,False,False,True,False,45,True,True,False,False,False,False,False,False,False,25.5,1121.05,False,False,True,False,True,False,False,True
9732-OUYRN,False,False,True,False,49,True,False,False,False,False,False,False,False,False,19.0,918.7,False,False,True,True,False,True,False,False
0559-CKHUS,False,False,True,False,29,True,False,False,False,False,False,False,False,True,19.55,521.8,False,False,True,False,True,False,False,True
2931-SVLTV,True,False,True,True,40,True,True,True,True,False,True,True,True,True,110.1,4469.1,False,True,False,False,False,True,False,False
6899-PPEEA,False,True,False,False,37,True,True,False,False,False,False,True,True,True,96.55,3580.3,True,True,False,False,False,False,True,False
7504-UWHNB,True,False,False,False,25,True,False,False,False,False,False,False,False,False,69.75,1729.35,False,True,False,False,False,False,True,False
